shooter_id,date,rifle_id,range_yd,mv_fps,mv_sd,wind_mph,wind_dir_deg,DA_ft,temp_F,pressure_inHg,rh_pct,group_moa,target_size_moa,shot_id,outcome,true_prob,rest_bipod,rest_offhand,rest_prone_bag,rest_tripod,range_sq,wind_sq,range_x_wind,group_x_range,range_x_target,wind_cross_mph,wind_head_mph
josh,2025-10-30,6.5PRC,600,2725.2,8.2,31.2,287,7325,82.1,24.87,28.5,0.84,0.75,2025-10-30-0023,0,0.4451,False,False,True,False,360000,973.4399999999999,18720.0,504.0,450.0,9.121997187349386,-29.836708386046705
not josh,2025-10-25,6.5PRC,1000,2738.0,5.9,41.7,291,7566,82.2,24.91,23.3,0.89,1.5,2025-10-25-0454,0,0.0808,False,False,True,False,1000000,1738.8900000000003,41700.0,890.0,1500.0,14.943943496039028,-38.930303784933315
josh,2025-09-13,6.5PRC,400,2766.8,12.7,17.7,266,7646,81.7,25.09,5.0,1.06,0.5,2025-09-13-0597,1,0.6948,True,False,False,False,160000,313.28999999999996,7080.0,424.0,200.0,-1.2346895852710227,-17.65688368959889
josh,2025-10-16,7mmPRC,700,2994.9,9.4,29.4,86,8153,81.8,24.71,31.3,0.72,0.75,2025-10-16-0071,1,0.3656,True,False,False,False,490000,864.3599999999999,20580.0,504.0,525.0,2.050840328077282,29.32838307763883
josh,2025-11-03,7mmPRC,700,3007.3,8.6,27.6,24,8897,82.7,24.74,14.1,0.78,1.0,2025-11-03-0097,0,0.4483,False,False,False,False,490000,761.7600000000001,19320.0,546.0,700.0,25.213854630935785,11.225931348892086
josh,2025-09-17,7mmPRC,600,2952.3,5.9,18.3,190,8018,82.8,24.68,28.8,0.85,2.0,2025-09-17-0312,1,0.757,False,False,True,False,360000,334.89000000000004,10980.0,510.0,1200.0,-18.02198188012341,-3.1777616513048277
josh,2025-10-01,7mmPRC,800,3004.7,7.0,15.9,144,8313,82.9,25.03,7.5,0.8,0.5,2025-10-01-0362,0,0.4589,True,False,False,False,640000,252.81,12720.0,640.0,400.0,-12.863370210561664,9.345785511450325
josh,2025-11-03,7mmPRC,300,2999.5,5.7,21.0,189,8165,83.9,24.73,5.0,0.95,1.0,2025-11-03-0159,1,0.8538,False,False,True,False,90000,441.0,6300.0,285.0,300.0,-20.741455152497892,-3.2851237658448453
josh,2025-10-22,7mmPRC,800,3004.1,9.6,37.5,230,7496,83.9,24.88,30.8,0.61,1.5,2025-10-22-0109,1,0.2674,False,False,True,False,640000,1406.25,30000.0,488.0,1200.0,-24.10453536324523,-28.726666616961673
josh,2025-09-27,6.5PRC,700,2748.2,11.2,20.7,240,7605,84.1,25.01,12.4,1.06,0.5,2025-09-27-0238,0,0.4056,False,False,True,False,490000,428.48999999999995,14490.0,742.0,350.0,-10.350000000000009,-17.926725858337875
josh,2025-09-01,7mmPRC,400,2985.8,14.1,12.0,184,7917,84.2,24.92,41.2,0.76,1.0,2025-09-01-0429,1,0.8344,False,False,True,False,160000,144.0,4800.0,304.0,400.0,-11.97076860311789,-0.8370776849295033
josh,2025-10-11,7mmPRC,500,2974.5,6.6,26.7,337,8564,84.2,24.96,22.9,1.0,0.5,2025-10-11-0209,0,0.5664,True,False,False,False,250000,712.89,13350.0,500.0,250.0,24.577479587180154,-10.432521130663613
not josh,2025-09-08,6.5PRC,700,2741.9,7.9,28.2,38,8334,84.4,24.87,24.6,1.11,1.5,2025-09-08-0306,1,0.3153,True,False,False,False,490000,795.24,19740.0,777.0000000000001,1050.0,22.221903251709556,17.361653604183562
josh,2025-11-03,7mmPRC,800,2983.3,12.3,13.5,149,8024,84.5,24.97,16.4,0.91,0.5,2025-11-03-0317,0,0.4103,True,False,False,False,640000,182.25,10800.0,728.0,400.0,-11.571758559478514,6.953014011285734
josh,2025-10-25,7mmPRC,500,2986.3,7.6,24.9,267,7811,85.6,25.02,23.0,0.58,1.0,2025-10-25-0119,0,0.7098,False,False,True,False,250000,620.0099999999999,12450.0,290.0,500.0,-1.303165310449313,-24.86587541538889
josh,2025-09-15,7mmPRC,900,2997.2,5.4,23.1,185,8701,85.7,25.0,23.4,0.65,0.5,2025-09-15-0373,1,0.3292,False,False,True,False,810000,533.61,20790.0,585.0,450.0,-23.012097525919323,-2.0132976574708987
josh,2025-10-06,7mmPRC,400,2989.2,10.5,18.6,120,7837,86.0,25.11,28.8,0.77,1.0,2025-10-06-0455,1,0.8013,False,False,True,False,160000,345.96000000000004,7440.000000000001,308.0,400.0,-9.299999999999997,16.10807251039056
not josh,2025-10-19,7mmPRC,700,2989.1,6.0,42.9,152,8347,86.9,24.77,14.5,1.2,1.0,2025-10-19-0598,0,0.1464,True,False,False,False,490000,1840.4099999999999,30030.0,840.0,700.0,-37.878451733647964,20.14033004351471
josh,2025-09-01,6.5PRC,700,2754.5,4.4,12.6,92,8205,87.4,24.56,16.7,0.96,0.5,2025-09-01-0254,1,0.5778,False,False,False,True,490000,158.76,8820.0,672.0,350.0,-0.439733658451512,12.592324420440606
josh,2025-11-03,7mmPRC,500,2995.5,2.0,37.2,22,8135,87.5,24.45,29.2,0.83,0.75,2025-11-03-0453,0,0.5433,False,False,True,False,250000,1383.8400000000001,18600.0,415.0,375.0,34.4912393898845,13.935365275071929
josh,2025-10-25,7mmPRC,600,3002.1,8.2,33.0,320,8780,89.4,24.55,10.7,1.15,0.75,2025-10-25-0080,0,0.3525,True,False,False,False,360000,1089.0,19800.0,690.0,450.0,25.279466622926268,-21.211991119655806
josh,2025-10-16,6.5PRC,300,2762.0,11.6,45.0,37,7956,89.5,24.98,5.0,1.47,0.75,2025-10-16-0475,0,0.399,False,False,False,False,90000,2025.0,13500.0,441.0,225.0,35.93859795212818,27.081676041842172
not josh,2025-09-20,6.5PRC,700,2767.3,4.4,30.6,216,7959,89.5,24.48,36.1,0.84,1.0,2025-09-20-0470,0,0.3251,True,False,False,False,490000,936.3600000000001,21420.0,588.0,700.0,-24.755920027873394,-17.986228720149676
not josh,2025-10-04,6.5PRC,400,2749.3,12.3,42.6,321,7910,89.6,24.98,17.7,1.12,0.5,2025-10-04-0396,0,0.2856,False,False,True,False,160000,1814.7600000000002,17040.0,448.00000000000006,200.0,33.10641795806695,-26.809048658723093
josh,2025-10-01,7mmPRC,400,2998.2,7.8,21.0,129,8495,90.1,25.1,28.1,0.86,0.5,2025-10-01-0572,1,0.7403,True,False,False,False,160000,441.0,8400.0,344.0,200.0,-13.215728212046583,16.32006519059639
not josh,2025-09-16,7mmPRC,600,2982.1,6.5,24.3,297,8688,90.3,24.64,25.3,0.96,1.0,2025-09-16-0358,1,0.474,True,False,False,False,360000,590.49,14580.0,576.0,600.0,11.031969143670983,-21.651458537777344
josh,2025-11-03,7mmPRC,900,3005.7,6.1,15.3,18,7769,90.5,24.86,24.8,0.58,0.5,2025-11-03-0342,0,0.4428,False,False,True,False,810000,234.09000000000003,13770.0,522.0,450.0,14.55116469931585,4.727960013936696
josh,2025-09-17,6.5PRC,1000,2754.6,9.6,28.2,233,8385,91.2,24.81,21.6,1.17,1.0,2025-09-17-0030,0,0.1354,False,False,True,False,1000000,795.24,28200.0,1170.0,1000.0,-16.97118365288776,-22.521521383333656
not josh,2025-11-01,6.5PRC,500,2760.7,13.9,22.8,262,7541,91.6,24.49,5.7,1.06,0.75,2025-11-01-0599,1,0.4927,False,False,False,False,250000,519.84,11400.0,530.0,375.0,-3.1731467018895008,-22.5781119673078
not josh,2025-09-19,6.5PRC,600,2763.5,9.7,3.0,148,7359,91.9,24.54,9.0,1.32,0.5,2025-09-19-0016,1,0.634,True,False,False,False,360000,9.0,1800.0,792.0,300.0,-2.544144288469278,1.5897577926996147
josh,2025-09-18,7mmPRC,700,2972.5,10.4,11.7,150,8023,92.4,24.75,12.6,1.08,2.0,2025-09-18-0490,1,0.6562,True,False,False,False,490000,136.89,8189.999999999999,756.0,1400.0,-10.132497224277932,5.849999999999999
josh,2025-10-15,7mmPRC,600,3007.0,13.2,24.6,158,7750,94.3,24.88,16.8,1.04,2.0,2025-10-15-0587,1,0.577,False,False,False,False,360000,605.1600000000001,14760.0,624.0,1200.0,-22.80872282234297,9.215322198031442
not josh,2025-11-01,7mmPRC,300,2989.4,10.8,17.4,5,7915,95.0,24.66,21.0,0.55,0.75,2025-11-01-0290,1,0.8167,True,False,False,False,90000,302.75999999999993,5220.0,165.0,225.0,17.33378774679637,1.5165099238092519
not josh,2025-10-14,6.5PRC,400,2744.7,14.7,20.1,129,7784,95.0,24.76,25.6,1.08,1.5,2025-10-14-0574,1,0.6437,True,False,False,False,160000,404.01000000000005,8040.000000000001,432.0,600.0,-12.64933986010173,15.620633825285118
josh,2025-09-12,6.5PRC,600,2770.9,10.9,26.1,73,7721,95.0,25.06,12.8,0.9,0.5,2025-09-12-0411,0,0.4307,True,False,False,False,360000,681.21,15660.0,540.0,300.0,7.63090149326343,24.959554130635226
josh,2025-09-14,6.5PRC,700,2761.8,11.6,24.0,13,7705,95.0,24.64,23.0,0.8,1.0,2025-09-14-0300,0,0.415,True,False,False,False,490000,576.0,16800.0,560.0,700.0,23.384881554845645,5.39882530425276
josh,2025-09-07,6.5PRC,700,2755.9,8.3,7.8,321,8287,95.0,24.89,6.8,0.8,0.5,2025-09-07-0374,0,0.6833,False,False,False,False,490000,60.839999999999996,5460.0,560.0,350.0,6.06173849936437,-4.908699050188735
josh,2025-10-22,6.5PRC,1000,2747.0,10.3,18.0,264,7883,95.0,24.78,15.6,1.15,1.5,2025-10-22-0426,1,0.2336,True,False,False,False,1000000,324.0,18000.0,1150.0,1500.0,-1.8815123388177604,-17.90139411662892
